held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
1,RidgeCV,arousal,lag_4,-0.0274647405223961,-0.0721445337423801,0.5135716568888575,0.7166391399364519,0.2388270845420937
1,SVR,arousal,lag_4,0.0240818430216892,0.0384498387260886,0.4480136972242365,0.6693382532204748,0.3608697506450909
1,CatBoost,arousal,lag_4,0.1259392656291366,0.2550830126356064,0.4902856705264293,0.70020402064429,0.3475878568296929
1,Ensemble,arousal,lag_4,0.0471172645701925,0.1314975159671266,0.4487941189749454,0.6699209796497982,0.2118105589419368
1,MeanBaseline,arousal,lag_400ms_av,2.3837204879898653e-31,,0.4617723228734089,0.6795383159715197,1.3441112808767972e-15
1,RidgeCV,arousal,lag_400ms_av,0.0192597707920642,0.0486940513644023,0.4965736922744516,0.7046798509070992,0.2293215904507157
1,SVR,arousal,lag_400ms_av,-0.0283594261291448,-0.0454008229714721,0.5047689648781901,0.7104709458367668,0.3510924154877125
1,CatBoost,arousal,lag_400ms_av,0.1606919583913141,0.3085896603626185,0.4726440632439475,0.6874911368475579,0.3357883458161077
1,Ensemble,arousal,lag_400ms_av,0.0574242165696768,0.1494759706897988,0.4573788963226536,0.6762979345840513,0.2134634694664985
1,MeanBaseline,arousal,missingness,2.3837204879898653e-31,,0.4617723228734089,0.6795383159715197,1.3441112808767972e-15
1,RidgeCV,arousal,missingness,0.0112988018103256,0.1575890772903541,0.4831101943466755,0.6950612881945559,0.0401169070680107
1,SVR,arousal,missingness,-0.0226616683342863,-0.1185895840848217,0.4766065320774148,0.6903669546534037,0.1019796150742618
1,CatBoost,arousal,missingness,0.0288952313932136,0.1137214350371052,0.7396169758109669,0.8600098696009058,0.2215973956637163
1,Ensemble,arousal,missingness,0.010310309335813,0.057503682381002,0.4776756712248,0.6911408476025708,0.0990946339728981
1,MeanBaseline,arousal,own_signal,0.0,,0.4615589566680885,0.6793813043262882,0.0
1,RidgeCV,arousal,own_signal,0.0018803692135927,0.0038486747025141,0.4889662698772988,0.6992612314988575,0.2740742623152938
1,SVR,arousal,own_signal,-0.0469729180316369,-0.0681692473927922,0.5468153119417158,0.7394696152930936,0.412101583092603
1,CatBoost,arousal,own_signal,0.0482782373422364,0.1685750820946368,0.4244743112980945,0.6515169309374044,0.1462646783895186
1,Ensemble,arousal,own_signal,-0.0036233121697426,-0.0081409791634101,0.462515782514407,0.6800851288731485,0.2348685943679627
1,MeanBaseline,arousal,random_dyad,2.4033622873193943e-31,,0.4670497791920097,0.6834104031927006,6.843767441422247e-16
1,RidgeCV,arousal,random_dyad,0.0955089767255615,0.2697641649486504,0.4162994046723054,0.6452126817354921,0.1935002415362068
1,SVR,arousal,random_dyad,0.0174641424007725,0.1283205545007816,0.4211338504970585,0.6489482648848508,0.0692696235221073
1,CatBoost,arousal,random_dyad,0.0589900716100571,0.1400281108722319,0.4231330265706813,0.6504867612570462,0.2249398810449904
1,Ensemble,arousal,random_dyad,0.063260265492642,0.2260655322909065,0.4048504992030868,0.6362786333070495,0.1436125666936044
1,MeanBaseline,valence,circ_shift,-7.954041706128261e-31,,0.0345967555705656,0.1860020310925814,2.3881458746251975e-15
1,RidgeCV,valence,circ_shift,0.0271701170243881,0.0548694142812906,0.0360661140372837,0.1899108054779499,0.2654452132334277
1,SVR,valence,circ_shift,5.562111246646732e-05,0.056339848424917,0.0348827586718523,0.1867692658652711,0.0004979780968211
1,CatBoost,valence,circ_shift,0.0398424168231152,0.0739953868667476,0.0387261433816514,0.1967895916496891,0.3140176265957506
1,Ensemble,valence,circ_shift,0.0240275771256367,0.0709227182680396,0.0353989718536673,0.1881461449343762,0.1776760840224359
1,MeanBaseline,valence,label_ar_combined,0.0,,0.0354667005109757,0.1883260484133189,0.0
1,RidgeCV,valence,label_ar_combined,0.2199619829368136,0.2631224977470853,0.0356586691516612,0.1888350315795807,0.5398362989266495
1,SVR,valence,label_ar_combined,0.2432432432440955,0.2432432432440951,0.0535714285703353,0.2314550249407761,0.9999999999807184
1,CatBoost,valence,label_ar_combined,0.2675694263090745,0.3094874999055146,0.0345272527454638,0.1858151036527006,0.5757209237833039
1,Ensemble,valence,label_ar_combined,0.2547626131896141,0.2726961884569915,0.0388938876659669,0.1972153332425422,0.6887576379711217
1,MeanBaseline,valence,label_ar_own,0.0,,0.0354667005109757,0.1883260484133189,0.0
1,RidgeCV,valence,label_ar_own,0.2213378333686082,0.2643066623096282,0.0356480990073533,0.1888070417313753,0.5415741478569001
1,SVR,valence,label_ar_own,0.243243243242642,0.2432432432426406,0.0535714285708968,0.2314550249419892,0.9999999999892796
